,Stvarna potrošnja,Random Forest predikcija,LSTM predikcija,Temperatura,Sat,Mjesec,Vikend
2018-09-07 02:00:00,23033.000000000004,23837.88,22907.011519527437,18.850000000000023,2,9,0
2018-09-07 03:00:00,22870.000000000004,23499.0,22705.36191492081,18.49000000000001,3,9,0
2018-09-07 04:00:00,23303.0,23296.33,23245.605881404877,18.430000000000007,4,9,0
2018-09-07 05:00:00,25561.0,25968.21,24681.132974243166,18.0,5,9,0
2018-09-07 06:00:00,28168.999999999996,29757.312166666667,26868.684219741823,17.0,6,9,0
2018-09-07 07:00:00,30862.0,32459.59583333333,29129.430076885226,17.0,7,9,0
2018-09-07 08:00:00,33207.0,32080.09,30810.755013751987,17.0,8,9,0
2018-09-07 09:00:00,34947.0,33434.65,31820.31422557831,17.600000000000023,9,9,0
2018-09-07 10:00:00,35980.0,34442.33,32321.0540514946,17.78000000000003,10,9,0
2018-09-07 11:00:00,37040.0,34352.153333333335,32438.95116672516,19.170000000000016,11,9,0
2018-09-07 12:00:00,37665.0,33938.59,32241.520806503297,20.970000000000027,12,9,0
2018-09-07 13:00:00,37055.0,31952.27,31829.236169433596,23.379999999999995,13,9,0
2018-09-07 14:00:00,36508.0,32342.98,31361.4738404274,26.200000000000045,14,9,0
2018-09-07 15:00:00,36361.0,31462.38,31018.396531391147,27.400000000000034,15,9,0
2018-09-07 16:00:00,36343.0,31099.62,30945.5706152916,29.0,16,9,0
2018-09-07 17:00:00,35739.0,30248.03,31201.938545513156,28.410000000000025,17,9,0
2018-09-07 18:00:00,34974.0,31235.56,31674.735644149783,28.590000000000032,18,9,0
2018-09-07 19:00:00,34236.0,33097.47,32121.526277542118,28.189999999999998,19,9,0
2018-09-07 20:00:00,33727.0,32810.74,31965.057748222353,27.200000000000045,20,9,0
2018-09-07 21:00:00,33031.0,29246.896166666666,30452.402477359774,23.610000000000014,21,9,0
2018-09-07 22:00:00,30726.0,30386.33,28006.422513294223,22.49000000000001,22,9,0
2018-09-07 23:00:00,28771.0,25753.03,26050.44625387192,21.75,23,9,0
2018-09-08 00:00:00,27006.999999999996,24345.57,24901.185614109043,19.49000000000001,0,9,1
2018-09-08 01:00:00,25696.0,23540.253333333334,23776.996271419528,19.0,1,9,1
2018-09-08 02:00:00,25082.0,23392.0475,22853.494506549836,19.28000000000003,2,9,1
2018-09-08 03:00:00,24707.0,23268.947999999997,22448.05393314362,18.850000000000023,3,9,1
2018-09-08 04:00:00,24811.999999999996,23183.00333333333,22593.43229579926,19.0,4,9,1
2018-09-08 05:00:00,26374.0,22466.15,23300.382807636262,19.0,5,9,1
2018-09-08 06:00:00,28020.0,24770.92,24572.19686994553,18.430000000000007,6,9,1
2018-09-08 07:00:00,30086.0,26712.32,26251.966448783878,17.860000000000014,7,9,1
2018-09-08 08:00:00,32377.0,28468.13,27977.202780914307,17.75,8,9,1
2018-09-08 09:00:00,33609.0,28640.17,29351.299335861208,18.04200000000003,9,9,1
2018-09-08 10:00:00,34552.0,29433.47,30178.617955589296,18.189999999999998,10,9,1
2018-09-08 11:00:00,35351.0,28925.54,30449.22583560944,18.55000000000001,11,9,1
2018-09-08 12:00:00,36052.0,30340.81,30241.313290119175,20.58000000000004,12,9,1
2018-09-08 13:00:00,35675.0,31595.92,29722.88828649521,20.760000000000048,13,9,1
2018-09-08 14:00:00,34740.0,28661.21,29128.997897338868,21.200000000000045,14,9,1
2018-09-08 15:00:00,34294.0,26390.02,28656.352183628085,22.200000000000045,15,9,1
2018-09-08 16:00:00,33963.0,28148.735,28445.885627937318,21.760000000000048,16,9,1
2018-09-08 17:00:00,33316.0,26306.18,28557.107156276707,20.74000000000001,17,9,1
2018-09-08 18:00:00,32660.0,25889.07,28991.540384674074,20.80000000000001,18,9,1
2018-09-08 19:00:00,32090.0,30054.79,29591.132125473025,21.390000000000043,19,9,1
2018-09-08 20:00:00,32675.0,27299.32,29952.80780515671,20.79000000000002,20,9,1
2018-09-08 21:00:00,31715.0,28216.44,29138.11761827469,20.410000000000025,21,9,1
2018-09-08 22:00:00,29451.0,27694.3,26709.361352062228,19.670000000000016,22,9,1
2018-09-08 23:00:00,24291.000000000004,24110.46,24450.297820949556,19.350000000000023,23,9,1
2018-09-09 00:00:00,22997.0,22289.17,23169.569139862062,19.0,0,9,1
2018-09-09 01:00:00,21833.0,22255.23,22031.884563541415,18.0,1,9,1
2018-09-09 02:00:00,21415.0,22067.58,21146.302280902866,17.430000000000007,2,9,1
2018-09-09 03:00:00,21009.0,21269.54,20778.91304111481,17.0,3,9,1
2018-09-09 04:00:00,20831.0,20410.45,20930.17588233948,16.0,4,9,1
2018-09-09 05:00:00,21047.0,21772.064,21560.816183090214,16.57000000000005,5,9,1
2018-09-09 06:00:00,21293.999999999996,21362.22333333333,22676.42297716141,15.57000000000005,6,9,1
2018-09-09 07:00:00,21473.0,24428.33,24211.280556583406,15.430000000000007,7,9,1
2018-09-09 08:00:00,23175.0,27443.7,25907.910021114352,14.760000000000048,8,9,1
2018-09-09 09:00:00,24638.0,29280.03,27381.471355724338,15.960000000000036,9,9,1
2018-09-09 10:00:00,25616.000000000004,28381.79,28339.398541069033,16.760000000000048,10,9,1
2018-09-09 11:00:00,26239.0,27194.13,28697.807236385346,19.180000000000007,11,9,1
2018-09-09 12:00:00,26679.0,25935.42,28531.076274108887,21.590000000000032,12,9,1
2018-09-09 13:00:00,26736.0,26760.38,28040.799099922184,23.379999999999995,13,9,1
2018-09-09 14:00:00,25718.0,25316.74,27487.223493194582,25.55000000000001,14,9,1
2018-09-09 15:00:00,25026.0,24203.62,27083.252818584446,26.600000000000023,15,9,1
2018-09-09 16:00:00,24658.0,24340.84,26963.285148239138,26.79000000000002,16,9,1
2018-09-09 17:00:00,24659.0,23504.31,27195.44125709534,27.390000000000043,17,9,1
2018-09-09 18:00:00,24941.999999999996,24342.98,27783.32996644974,27.400000000000034,18,9,1
2018-09-09 19:00:00,26530.0,26667.49,28621.059962368014,28.0,19,9,1
2018-09-09 20:00:00,28361.000000000004,29644.54,29332.740032291415,26.200000000000045,20,9,1
2018-09-09 21:00:00,27259.0,29336.34,28847.077656650545,26.189999999999998,21,9,1
2018-09-09 22:00:00,25513.0,25375.23,26474.199519920352,24.370000000000005,22,9,1
2018-09-09 23:00:00,24681.999999999996,25944.23,24317.621141910557,23.650000000000034,23,9,1
2018-09-10 00:00:00,23550.999999999996,22843.13,23143.601741695406,24.0,0,9,0
2018-09-10 01:00:00,22800.0,21832.88,22194.18873758316,23.0,1,9,0
2018-09-10 02:00:00,22558.0,20970.26,21571.142100048066,20.850000000000023,2,9,0
2018-09-10 03:00:00,22548.000000000004,21149.87,21528.400275421143,20.28000000000003,3,9,0
2018-09-10 04:00:00,22848.0,21119.19,22219.780115127567,19.430000000000007,4,9,0
2018-09-10 05:00:00,24896.0,23895.54,23866.50871305466,18.430000000000007,5,9,0
2018-09-10 06:00:00,28055.0,23122.36,26290.181375789645,17.430000000000007,6,9,0
2018-09-10 07:00:00,29359.000000000004,29065.01,28733.665930271152,15.860000000000014,7,9,0
2018-09-10 08:00:00,30169.999999999996,30642.41,30560.300862407687,16.200000000000045,8,9,0
2018-09-10 09:00:00,30620.000000000004,30870.93,31677.006418037417,16.950000000000045,9,9,0
2018-09-10 10:00:00,30950.0,31102.87,32241.523248195652,18.78000000000003,10,9,0
2018-09-10 11:00:00,31137.000000000004,31645.02,32367.810018348697,20.78000000000003,11,9,0
2018-09-10 12:00:00,31242.0,29604.77,32143.62847671509,23.340000000000032,12,9,0
2018-09-10 13:00:00,30449.0,27578.21,31714.029799175263,24.170000000000016,13,9,0
2018-09-10 14:00:00,29606.0,29517.61,31290.195957279208,26.80000000000001,14,9,0
2018-09-10 15:00:00,29331.999999999996,28167.15,31036.206235408787,27.79000000000002,15,9,0
2018-09-10 16:00:00,29295.000000000004,30168.39,31056.401472854617,27.55000000000001,16,9,0
2018-09-10 17:00:00,28889.0,30287.23,31351.477551937107,27.379999999999995,17,9,0
2018-09-10 18:00:00,29877.000000000004,31661.81,31804.997489452366,27.189999999999998,18,9,0
2018-09-10 19:00:00,32020.0,32447.37,32192.89206161499,27.200000000000045,19,9,0
2018-09-10 20:00:00,31185.0,31721.89,32090.56073513031,26.400000000000034,20,9,0
2018-09-10 21:00:00,28374.0,29941.64083333333,30860.401944351197,26.0,21,9,0
2018-09-10 22:00:00,25963.0,27682.16,28485.050373268128,23.310000000000002,22,9,0
2018-09-10 23:00:00,26988.0,25880.6,26281.10072193146,22.660000000000025,23,9,0
2018-09-11 00:00:00,25419.0,25233.15,24961.270779514314,20.49000000000001,0,9,0
2018-09-11 01:00:00,24266.0,23934.99,23875.091261672977,20.430000000000007,1,9,0
2018-09-11 02:00:00,23774.000000000004,23744.0,23040.90171966553,18.49000000000001,2,9,0
2018-09-11 03:00:00,23849.0,23300.55,22816.742153263094,17.49000000000001,3,9,0
2018-09-11 04:00:00,24386.0,24145.57,23403.30746536255,17.430000000000007,4,9,0
2018-09-11 05:00:00,26777.000000000004,25875.59,24976.316487789158,16.430000000000007,5,9,0
2018-09-11 06:00:00,30332.999999999996,29641.105,27271.114186477662,16.430000000000007,6,9,0
2018-09-11 07:00:00,32222.0,30867.096666666665,29520.303513717652,15.430000000000007,7,9,0
2018-09-11 08:00:00,33228.0,31248.48,31151.603057670596,15.600000000000023,8,9,0
2018-09-11 09:00:00,33716.0,30819.3,32141.767907142643,17.200000000000045,9,9,0
2018-09-11 10:00:00,33491.0,32223.32,32649.254129028322,17.379999999999995,10,9,0
2018-09-11 11:00:00,33461.0,32412.39,32784.55562734604,20.360000000000014,11,9,0
2018-09-11 12:00:00,33324.0,32344.37,32598.47181148529,24.200000000000045,12,9,0
2018-09-11 13:00:00,32381.0,32086.12,32184.18742837906,24.379999999999995,13,9,0
2018-09-11 14:00:00,31623.999999999996,30806.01,31734.437463855746,26.400000000000034,14,9,0
2018-09-11 15:00:00,31245.0,31235.35,31396.20203075409,27.400000000000034,15,9,0
2018-09-11 16:00:00,31587.000000000004,31831.3,31305.043888473512,29.0,16,9,0
2018-09-11 17:00:00,33608.0,29404.53,31501.780808067324,28.360000000000014,17,9,0
2018-09-11 18:00:00,34001.0,28511.71,31912.947150039676,28.980000000000018,18,9,0
2018-09-11 19:00:00,33905.0,31682.99,32296.832463359835,28.980000000000018,19,9,0
2018-09-11 20:00:00,33009.0,32287.28,32154.503774452212,28.0,20,9,0
2018-09-11 21:00:00,30869.0,30012.2,30724.74151725769,25.180000000000007,21,9,0
2018-09-11 22:00:00,28716.999999999996,28227.25,28179.304098606113,23.629999999999995,22,9,0
2018-09-11 23:00:00,25030.0,26345.16,26067.552750492097,22.99000000000001,23,9,0
2018-09-12 00:00:00,23204.0,24436.06,24900.941444873813,21.430000000000007,0,9,0
2018-09-12 01:00:00,21933.0,24022.6,23860.255538940433,21.0,1,9,0
2018-09-12 02:00:00,21228.999999999996,23638.76,23066.248927974702,21.0,2,9,0
2018-09-12 03:00:00,20928.0,23559.0,22881.708261680604,20.860000000000014,3,9,0
2018-09-12 04:00:00,20975.0,23262.22,23487.88280506134,16.980000000000018,4,9,0
2018-09-12 05:00:00,21306.0,25828.42,25028.270817661287,16.0,5,9,0
2018-09-12 06:00:00,22116.0,29600.63,27269.505111217502,16.430000000000007,6,9,0
2018-09-12 07:00:00,22798.0,29868.408333333336,29493.14701137543,16.0,7,9,0
2018-09-12 08:00:00,24632.0,28846.14,31121.142945575717,16.760000000000048,8,9,0
2018-09-12 09:00:00,26343.0,31190.85,32110.162641334537,15.980000000000018,9,9,0
2018-09-12 10:00:00,26939.000000000004,32590.25,32626.023867988588,18.160000000000025,10,9,0
2018-09-12 11:00:00,26719.0,32771.79,32774.12471761704,20.170000000000016,11,9,0
2018-09-12 12:00:00,27004.000000000004,32860.09,32615.505057334904,21.57000000000005,12,9,0
2018-09-12 13:00:00,26961.0,30967.96,32238.439390754702,23.360000000000014,13,9,0
2018-09-12 14:00:00,25929.0,30824.774999999994,31813.423769760135,25.160000000000025,14,9,0
2018-09-12 15:00:00,25271.0,31183.36,31492.692829132084,26.78000000000003,15,9,0
2018-09-12 16:00:00,25715.999999999996,31829.16,31404.359724903108,27.57000000000005,16,9,0
2018-09-12 17:00:00,28110.0,31981.875,31579.81729564667,29.0,17,9,0
2018-09-12 18:00:00,29329.999999999996,31336.31,31964.059096050263,29.379999999999995,18,9,0
2018-09-12 19:00:00,30626.0,31915.13,32312.527661800388,29.379999999999995,19,9,0
2018-09-12 20:00:00,30560.0,31894.69,32124.832328987122,28.970000000000027,20,9,0
2018-09-12 21:00:00,29309.0,30276.13,30657.67799510956,28.010000000000048,21,9,0
2018-09-12 22:00:00,27139.0,26641.73,28135.78581581116,25.360000000000014,22,9,0
2018-09-12 23:00:00,27069.000000000004,26414.22,26065.357669067384,22.99000000000001,23,9,0
2018-09-13 00:00:00,25692.0,24843.65,24895.630764007572,22.430000000000007,0,9,0
2018-09-13 01:00:00,24679.000000000004,23485.08,23855.948393630984,20.860000000000014,1,9,0
2018-09-13 02:00:00,24250.0,23082.11,23079.21675605774,20.430000000000007,2,9,0
2018-09-13 03:00:00,24089.0,23385.75,22910.197928047182,19.430000000000007,3,9,0
2018-09-13 04:00:00,24354.0,23409.13,23519.322035789493,18.430000000000007,4,9,0
2018-09-13 05:00:00,26304.0,24599.28,25044.327386569978,17.430000000000007,5,9,0
2018-09-13 06:00:00,29392.000000000004,29050.101000000002,27256.510424518587,17.0,6,9,0
2018-09-13 07:00:00,31119.0,29086.883333333335,29458.31382827759,16.430000000000007,7,9,0
2018-09-13 08:00:00,32563.0,30902.66,31074.09885902405,16.99000000000001,8,9,0
2018-09-13 09:00:00,33541.0,33424.66,32051.195771026614,16.78000000000003,9,9,0
2018-09-13 10:00:00,34307.0,30194.26666666667,32554.36508083344,19.379999999999995,10,9,0
2018-09-13 11:00:00,35196.0,32824.14,32687.96716127396,22.0,11,9,0
2018-09-13 12:00:00,35567.0,33231.55,32522.81109056473,25.180000000000007,12,9,0
2018-09-13 13:00:00,34743.0,32862.74,32158.393390369416,26.560000000000002,13,9,0
2018-09-13 14:00:00,34343.0,32289.8,31756.06353302002,28.970000000000027,14,9,0
2018-09-13 15:00:00,34414.0,31062.67,31471.035017967228,31.0,15,9,0
2018-09-13 16:00:00,34431.0,32071.46,31416.450985431675,31.189999999999998,16,9,0
2018-09-13 17:00:00,33843.0,32290.56,31633.746954631806,32.0,17,9,0
2018-09-13 18:00:00,33250.0,31641.15,32023.74138221741,32.0,18,9,0
2018-09-13 19:00:00,34010.0,31594.95,32362.01832408905,31.980000000000018,19,9,0
2018-09-13 20:00:00,34176.0,31045.58,32136.674536895753,31.600000000000023,20,9,0
2018-09-13 21:00:00,31216.0,30162.99,30671.84713582993,29.620000000000005,21,9,0
2018-09-13 22:00:00,28775.0,28321.95,28287.32456827164,27.760000000000048,22,9,0
2018-09-13 23:00:00,27319.0,26944.27,26324.511570262912,26.760000000000048,23,9,0
2018-09-14 00:00:00,25950.0,25028.89,25186.470506858826,25.430000000000007,0,9,0
2018-09-14 01:00:00,24949.0,23908.54,24144.5075958252,23.29000000000002,1,9,0
2018-09-14 02:00:00,24603.0,24102.2,23363.944942951206,22.430000000000007,2,9,0
2018-09-14 03:00:00,24333.0,24095.97,23187.083399105075,21.860000000000014,3,9,0
2018-09-14 04:00:00,24671.0,23438.97,23772.090911483767,20.430000000000007,4,9,0
2018-09-14 05:00:00,26691.0,26301.6,25226.023481273653,19.0,5,9,0
2018-09-14 06:00:00,29643.0,29797.628261904763,27335.157335186006,17.860000000000014,6,9,0
2018-09-14 07:00:00,31117.0,31112.347166666663,29480.855532073976,16.860000000000014,7,9,0
2018-09-14 08:00:00,32566.0,33371.42,31112.28692741394,17.470000000000027,8,9,0
2018-09-14 09:00:00,33649.0,33434.65,32133.715205764773,17.590000000000032,9,9,0
2018-09-14 10:00:00,34395.0,33336.049999999996,32691.324488258364,19.77000000000004,10,9,0
2018-09-14 11:00:00,35271.0,32793.75,32901.88871164322,22.379999999999995,11,9,0
2018-09-14 12:00:00,35585.0,32077.89,32841.26149053574,23.980000000000018,12,9,0
2018-09-14 13:00:00,34693.0,33255.75,32587.342577743533,25.980000000000018,13,9,0
2018-09-14 14:00:00,33912.0,30093.42,32270.31080102921,27.57000000000005,14,9,0
2018-09-14 15:00:00,33615.0,31489.45,32010.795529365543,29.980000000000018,15,9,0
2018-09-14 16:00:00,33462.0,31799.63,31910.80578584671,31.170000000000016,16,9,0
2018-09-14 17:00:00,32750.000000000004,31180.95,32042.571713638306,31.78000000000003,17,9,0
2018-09-14 18:00:00,32255.0,29112.44,32323.293083381654,31.77000000000004,18,9,0
2018-09-14 19:00:00,32894.0,30822.62,32526.144000625613,32.19,19,9,0
2018-09-14 20:00:00,32850.0,31322.15,32146.272829532627,30.150000000000034,20,9,0
2018-09-14 21:00:00,30181.0,30226.61,30643.30131053925,28.980000000000018,21,9,0
2018-09-14 22:00:00,28038.999999999996,28683.37,28371.623996734623,27.32000000000005,22,9,0
2018-09-14 23:00:00,26866.0,26934.78,26446.337368488315,26.650000000000034,23,9,0
2018-09-15 00:00:00,25563.0,24387.05,25243.74284267426,24.860000000000014,0,9,1
2018-09-15 01:00:00,24335.0,24108.87,24102.945108604432,24.430000000000007,1,9,1
2018-09-15 02:00:00,23691.0,22563.53,23182.370932865146,23.430000000000007,2,9,1
2018-09-15 03:00:00,23123.0,23414.7,22785.8376531601,23.0,3,9,1
2018-09-15 04:00:00,22880.0,23172.67,22949.374881839754,21.430000000000007,4,9,1
2018-09-15 05:00:00,23240.0,25139.165,23681.577375984194,20.430000000000007,5,9,1
2018-09-15 06:00:00,24062.0,23334.99,24955.12748155594,20.0,6,9,1
2018-09-15 07:00:00,24843.999999999996,24114.43,26594.133006572727,19.430000000000007,7,9,1
2018-09-15 08:00:00,27171.0,26185.33,28263.752470302585,19.230000000000018,8,9,1
2018-09-15 09:00:00,28697.0,27813.29,29616.51107578278,18.970000000000027,9,9,1
2018-09-15 10:00:00,29378.0,28116.31,30473.374172973636,20.379999999999995,10,9,1
2018-09-15 11:00:00,29663.0,27796.25,30817.596635723115,22.590000000000032,11,9,1
2018-09-15 12:00:00,29951.0,29434.99,30705.747592449192,23.78000000000003,12,9,1
2018-09-15 13:00:00,29430.0,28099.66,30292.234784126285,25.170000000000016,13,9,1
2018-09-15 14:00:00,28204.0,27116.65,29783.82804422379,27.0,14,9,1
2018-09-15 15:00:00,27598.0,26017.46,29374.785974597933,27.970000000000027,15,9,1
2018-09-15 16:00:00,27446.0,25208.63,29185.65492668152,30.0,16,9,1
2018-09-15 17:00:00,27200.999999999996,25554.61,29280.88825349808,30.0,17,9,1
2018-09-15 18:00:00,27217.0,25995.91,29642.063386249545,30.57000000000005,18,9,1
2018-09-15 19:00:00,28443.0,28300.71,30118.33745479584,30.189999999999998,19,9,1
2018-09-15 20:00:00,29483.0,28588.78,30310.293540763858,28.99000000000001,20,9,1
2018-09-15 21:00:00,27755.0,29589.37,29403.82746343613,26.560000000000002,21,9,1
2018-09-15 22:00:00,26180.0,25526.181333333334,27121.145442199708,24.32000000000005,22,9,1
2018-09-15 23:00:00,24626.0,27502.0375,24935.32779827118,23.340000000000032,23,9,1
2018-09-16 00:00:00,23238.0,23979.41,23616.911595726015,22.0,0,9,1
2018-09-16 01:00:00,22120.0,22032.27,22474.43397731781,21.57000000000005,1,9,1
2018-09-16 02:00:00,21546.0,21009.67,21588.07279481888,20.430000000000007,2,9,1
2018-09-16 03:00:00,21153.0,21331.74,21221.066900730137,19.430000000000007,3,9,1
2018-09-16 04:00:00,21024.0,21339.1,21377.938309288027,19.0,4,9,1
2018-09-16 05:00:00,21291.999999999996,21399.87,22042.996705436708,17.860000000000014,5,9,1
2018-09-16 06:00:00,21438.0,23956.62,23217.42142658234,17.430000000000007,6,9,1
2018-09-16 07:00:00,21608.0,24526.24,24800.897984123232,16.430000000000007,7,9,1
2018-09-16 08:00:00,23364.0,25904.1,26498.887471294405,16.230000000000018,8,9,1
2018-09-16 09:00:00,24898.0,26992.37,27932.424584865574,16.230000000000018,9,9,1
2018-09-16 10:00:00,25941.999999999996,28252.46,28845.754259395602,18.379999999999995,10,9,1
2018-09-16 11:00:00,26552.000000000004,26506.6,29174.027587699893,20.78000000000003,11,9,1
2018-09-16 12:00:00,27307.0,26985.8,28997.412654781343,22.590000000000032,12,9,1
2018-09-16 13:00:00,27437.0,26338.26,28521.91748609543,24.379999999999995,13,9,1
2018-09-16 14:00:00,26410.0,24666.5,27996.362740802768,26.170000000000016,14,9,1
2018-09-16 15:00:00,25809.000000000004,23905.96,27621.531222724916,28.0,15,9,1
2018-09-16 16:00:00,25714.999999999996,28263.69,27524.932989883426,30.0,16,9,1
2018-09-16 17:00:00,25646.0,29594.071904761913,27749.417301368714,29.970000000000027,17,9,1
2018-09-16 18:00:00,25983.0,29006.47,28295.850957965853,30.379999999999995,18,9,1
2018-09-16 19:00:00,27979.0,33162.48,29033.610743904115,31.0,19,9,1
2018-09-16 20:00:00,29456.000000000004,30412.55,29591.18095932007,29.600000000000023,20,9,1
2018-09-16 21:00:00,28060.0,27561.09,28990.16327018738,27.629999999999995,21,9,1
2018-09-16 22:00:00,26128.0,26699.68,26698.859633255008,26.05000000000001,22,9,1
2018-09-16 23:00:00,24630.0,24581.52,24562.54730176926,23.950000000000045,23,9,1
2018-09-17 00:00:00,23253.0,23443.6,23347.378060340885,23.430000000000007,0,9,0
2018-09-17 01:00:00,22419.000000000004,21808.48,22370.532642650607,22.430000000000007,1,9,0
2018-09-17 02:00:00,22213.0,20751.59,21715.338683605198,21.430000000000007,2,9,0
2018-09-17 03:00:00,22228.999999999996,21282.28,21651.971883678438,20.0,3,9,0
2018-09-17 04:00:00,22872.000000000004,20512.8,22339.17154607773,21.140000000000043,4,9,0
2018-09-17 05:00:00,25402.0,23584.2,23993.977262306216,21.57000000000005,5,9,0
2018-09-17 06:00:00,29005.000000000004,26543.54,26396.363251113893,20.140000000000043,6,9,0
2018-09-17 07:00:00,30512.0,28410.74,28794.486045074464,18.430000000000007,7,9,0
2018-09-17 08:00:00,31938.0,27648.92,30586.6491645813,18.760000000000048,8,9,0
